ذكر الخبر عن خلع المهتدى ثم موته,10.38.5.0.0,ذكر الخبر عن خلع المهتدى ثم موته,327.5.0.0.0
ذكر اخبار صاحب الزنج مع جعلان,10.38.6.0.0,ذكر اخبار صاحب الزنج مع جعلان,327.6.0.0.0
ذكر الخبر عن دخول الزنج الأبله,10.38.7.0.0,ذكر الخبر عن دخول الزنج الأبله,327.7.0.0.0
ذكر خبر استيلاء صاحب الزنج على عبادان,10.38.8.0.0,ذكر خبر استيلاء صاحب الزنج على عبادان,327.8.0.0.0
ذكر خبر دخول اصحاب صاحب الزنج الاهواز,10.38.9.0.0,ذكر خبر دخول اصحاب صاحب الزنج الاهواز,327.9.0.0.0
خلافة المعتمد على الله,10.38.10.0.0,خلافة المعتمد على الله,327.10.0.0.0
ثم دخلت سنة سبع وخمسين ومائتين,10.39.0.0.0,ثم دخلت سنة سبع وخمسين ومائتين,328.0.0.0.0
(ذكر الخبر عما كان فيها من الأمور الجليلة),10.39.1.0.0,(ذكر الخبر عما كان فيها من الأمور الجليلة),328.1.0.0.0
ذكر خبر مسير يعقوب بن الليث الى فارس وانصرافه عنها,10.39.2.0.0,ذكر خبر مسير يعقوب بن الليث الى فارس وانصرافه عنها,328.2.0.0.0
ذكر خبر انهزام الزنج امام سعيد بن الحاجب,10.39.3.0.0,ذكر خبر انهزام الزنج امام سعيد بن الحاجب,328.3.0.0.0
خلاص ابن المدبر من صاحب الزنج,10.39.4.0.0,خلاص ابن المدبر من صاحب الزنج,328.4.0.0.0
ذكر خبر إيقاع صاحب الزنج بسعيد واصحابه,10.39.5.0.0,ذكر خبر إيقاع صاحب الزنج بسعيد واصحابه,328.5.0.0.0
خبر الوقعه بين منصور بن جعفر وصاحب الزنج,10.39.6.0.0,خبر الوقعه بين منصور بن جعفر وصاحب الزنج,328.6.0.0.0
خبر مقتل شاهين بن بسطام وهزيمه ابراهيم بن سيما,10.39.7.0.0,خبر مقتل شاهين بن بسطام وهزيمه ابراهيم بن سيما,328.7.0.0.0
ذكر خبر دخول الزنج البصره هذا العام,10.39.8.0.0,ذكر خبر دخول الزنج البصره هذا العام,328.8.0.0.0
ذكر الخبر عن الحرب بين محمد المولد والزنج,10.39.9.0.0,ذكر الخبر عن الحرب بين محمد المولد والزنج,328.9.0.0.0
ثم دخلت سنة ثمان وخمسين ومائتين,10.40.0.0.0,ثم دخلت سنة ثمان وخمسين ومائتين,329.0.0.0.0
ذكر الخبر عما كان فيها من الأمور الجليلة,10.40.1.0.0,ذكر الخبر عما كان فيها من الأمور الجليلة,329.1.0.0.0
ذكر الخبر عن قتل منصور بن جعفر الخياط,10.40.2.0.0,ذكر الخبر عن قتل منصور بن جعفر الخياط,329.2.0.0.0
ذكر الخبر عن قتل مفلح,10.40.3.0.0,ذكر الخبر عن قتل مفلح,329.3.0.0.0
ذكر خبر اسر يحيى بن محمد البحرانى ثم قتله,10.40.4.0.0,ذكر خبر اسر يحيى بن محمد البحرانى ثم قتله,329.4.0.0.0
ذكر خبر انحياز ابى احمد بن المتوكل الى واسط,10.40.5.0.0,ذكر خبر انحياز ابى احمد بن المتوكل الى واسط,329.5.0.0.0
[أخبار متفرقة],10.40.6.0.0,[أخبار متفرقة],329.6.0.0.0
ثم دخلت سنة تسع وخمسين ومائتين,10.41.0.0.0,ثم دخلت سنة تسع وخمسين ومائتين,330.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث,10.41.1.0.0,ذكر الخبر عما كان فيها من الأحداث,330.1.0.0.0
ذكر الخبر عن مقتل كنجور,10.41.2.0.0,ذكر الخبر عن مقتل كنجور,330.2.0.0.0
ذكر خبر دخول المهلبى ويحيى بن خلف سوق الاهواز,10.41.3.0.0,ذكر خبر دخول المهلبى ويحيى بن خلف سوق الاهواز,330.3.0.0.0
شخوص موسى بن بغا لحرب صاحب الزنج,10.41.4.0.0,شخوص موسى بن بغا لحرب صاحب الزنج,330.4.0.0.0
ذكر الخبر عن دخول يعقوب بن الليث نيسابور,10.41.5.0.0,ذكر الخبر عن دخول يعقوب بن الليث نيسابور,330.5.0.0.0
[أخبار متفرقة],10.41.6.0.0,[أخبار متفرقة],330.6.0.0.0
ثم دخلت سنة ستين ومائتين,10.42.0.0.0,ثم دخلت سنة ستين ومائتين,331.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث,10.42.1.0.0,ذكر الخبر عما كان فيها من الأحداث,331.1.0.0.0
خبر الوقعه بين يعقوب بن الليث والحسن بن زيد الطائي,10.42.2.0.0,خبر الوقعه بين يعقوب بن الليث والحسن بن زيد الطائي,331.2.0.0.0
ذكر خبر مقتل العلاء بن احمد الأزدي,10.42.3.0.0,ذكر خبر مقتل العلاء بن احمد الأزدي,331.3.0.0.0
ثم دخلت سنة إحدى وستين ومائتين,10.43.0.0.0,ثم دخلت سنة إحدى وستين ومائتين,332.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث,10.43.1.0.0,ذكر الخبر عما كان فيها من الأحداث,332.1.0.0.0
ذكر خبر وقعه كانت برامهرمز في هذا العام,10.43.2.0.0,ذكر خبر وقعه كانت برامهرمز في هذا العام,332.2.0.0.0
ثم دخلت سنة اثنتين وستين ومائتين,10.44.0.0.0,ثم دخلت سنة اثنتين وستين ومائتين,333.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),10.44.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),333.1.0.0.0
ذكر خبر دخول يعقوب بن الليث رامهرمز,10.44.2.0.0,ذكر خبر دخول يعقوب بن الليث رامهرمز,333.2.0.0.0
ذكر خبر توجه رجال الزنج الى البطيحة ودست ميسان,10.44.3.0.0,ذكر خبر توجه رجال الزنج الى البطيحة ودست ميسان,333.3.0.0.0
ذكر خبر الوقعه بين الزنج واحمد بن ليثويه,10.44.4.0.0,ذكر خبر الوقعه بين الزنج واحمد بن ليثويه,333.4.0.0.0
ثم دخلت سنة ثلاث وستين ومائتين,10.45.0.0.0,ثم دخلت سنة ثلاث وستين ومائتين,334.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث,10.45.1.0.0,ذكر الخبر عما كان فيها من الأحداث,334.1.0.0.0
ذكر الوقعه بين ابن ليثويه مع أخي على بن ابان,10.45.2.0.0,ذكر الوقعه بين ابن ليثويه مع أخي على بن ابان,334.2.0.0.0
ذكر الخبر عما كان من أمر الصفار هنالك في هذه السنة:,10.45.3.0.0,ذكر الخبر عما كان من أمر الصفار هنالك في هذه السنة:,334.3.0.0.0
[أخبار متفرقة],10.45.4.0.0,[أخبار متفرقة],334.4.0.0.0
ثم دخلت سنة أربع وستين ومائتين,10.46.0.0.0,ثم دخلت سنة أربع وستين ومائتين,335.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث,10.46.1.0.0,ذكر الخبر عما كان فيها من الأحداث,335.1.0.0.0
خبر ms4631 اسر الروم لعبد الله بن رشيد,10.46.2.0.0,خبر ms4631 اسر الروم لعبد الله بن رشيد,335.2.0.0.0
ذكر خبر الوقعه بين محمد المولد وقائد الزنج,10.46.3.0.0,ذكر خبر الوقعه بين محمد المولد وقائد الزنج,335.3.0.0.0
"ذكر الخبر عن السبب الذي من أجله تهيأ للزنج دخول واسط، وذكر الخبر عن الأحداث الجليلة في سنة أربع وستين ومائتين:",10.46.4.0.0,"ذكر الخبر عن السبب الذي من أجله تهيأ للزنج دخول واسط، وذكر الخبر عن الأحداث الجليلة في سنة أربع وستين ومائتين:",335.4.0.0.0
ذكر خبر خروج سليمان بن وهب من بغداد إلى سامرا,10.46.5.0.0,ذكر خبر خروج سليمان بن وهب من بغداد إلى سامرا,335.5.0.0.0
[أخبار متفرقة],10.46.6.0.0,[أخبار متفرقة],335.6.0.0.0
ثم دخلت سنة خمس وستين ومائتين,10.47.0.0.0,ثم دخلت سنة خمس وستين ومائتين,336.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),10.47.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),336.1.0.0.0
ذكر الوقعه بين احمد بن ليثويه وسليمان قائد الزنج,10.47.2.0.0,ذكر الوقعه بين احمد بن ليثويه وسليمان قائد الزنج,336.2.0.0.0
[أخبار متفرقة],10.47.3.0.0,[أخبار متفرقة],336.3.0.0.0
ذكر خبر شخوص تكين البخارى الى الاهواز,10.47.4.0.0,ذكر خبر شخوص تكين البخارى الى الاهواز,336.4.0.0.0
[أخبار متفرقة],10.47.5.0.0,[أخبار متفرقة],336.5.0.0.0
ثم دخلت سنة ست وستين ومائتين,10.48.0.0.0,ثم دخلت سنة ست وستين ومائتين,337.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث,10.48.1.0.0,ذكر الخبر عما كان فيها من الأحداث,337.1.0.0.0
ذكر الخبر ms4646 عن الفتنة بين الجعفرية والعلوية,10.48.2.0.0,ذكر الخبر ms4646 عن الفتنة بين الجعفرية والعلوية,337.2.0.0.0
[أخبار متفرقة],10.48.3.0.0,[أخبار متفرقة],337.3.0.0.0
[ذكر خبر دخول اصحاب قائد الزنج رامهرمز],10.48.4.0.0,[ذكر خبر دخول اصحاب قائد الزنج رامهرمز],337.4.0.0.0
ذكر الخبر عن وقعه اكراد داربان مع صاحب الزنج,10.48.5.0.0,ذكر الخبر عن وقعه اكراد داربان مع صاحب الزنج,337.5.0.0.0
ثم دخلت سنة سبع وستين ومائتين,10.49.0.0.0,ثم دخلت سنة سبع وستين ومائتين,338.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث,10.49.1.0.0,ذكر الخبر عما كان فيها من الأحداث,338.1.0.0.0
ذكر خبر غلبه ابى العباس بن الموفق على سليمان بن جامع,10.49.2.0.0,ذكر خبر غلبه ابى العباس بن الموفق على سليمان بن جامع,338.2.0.0.0
ذكر الخبر عن سبب دخول أبي أحمد وأصحابه طهيثا ومقتل الجبائي,10.49.3.0.0,ذكر الخبر عن سبب دخول أبي أحمد وأصحابه طهيثا ومقتل الجبائي,338.3.0.0.0
ذكر خبر مقتل صندل الزنجي,10.49.4.0.0,ذكر خبر مقتل صندل الزنجي,338.4.0.0.0
ذكر خبر استئمان الزنج الى ابى احمد,10.49.5.0.0,ذكر خبر استئمان الزنج الى ابى احمد,338.5.0.0.0
ذكر خبر الإيقاع بالزنج في هذا العام,10.49.6.0.0,ذكر خبر الإيقاع بالزنج في هذا العام,338.6.0.0.0
ذكر خبر الوقعه مع الزنج بنهر ابن عمر,10.49.7.0.0,ذكر خبر الوقعه مع الزنج بنهر ابن عمر,338.7.0.0.0
خبر عبور الموفق الى مدينه صاحب الزنج لحربه,10.49.8.0.0,خبر عبور الموفق الى مدينه صاحب الزنج لحربه,338.8.0.0.0
ثم دخلت سنة ثمان وستين ومائتين,10.50.0.0.0,ثم دخلت سنة ثمان وستين ومائتين,339.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),10.50.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),339.1.0.0.0
ذكر خبر استئمان جعفر بن ابراهيم الى ابى احمد الموفق,10.50.2.0.0,ذكر خبر استئمان جعفر بن ابراهيم الى ابى احمد الموفق,339.2.0.0.0
ذكر خبر عبور الموفق الى مدينه الزنج,10.50.3.0.0,ذكر خبر عبور الموفق الى مدينه الزنج,339.3.0.0.0
ذكر وقعه ابى العباس بمن كان يمد الزنج من الاعراب,10.50.4.0.0,ذكر وقعه ابى العباس بمن كان يمد الزنج من الاعراب,339.4.0.0.0
[أخبار متفرقة],10.50.5.0.0,[أخبار متفرقة],339.5.0.0.0
ذكر خبر إيقاع رشيق بمن اعان الزنج من تميم,10.50.6.0.0,ذكر خبر إيقاع رشيق بمن اعان الزنج من تميم,339.6.0.0.0
ذكر الخبر عن قتل بهبوذ بن عبد الوهاب,10.50.7.0.0,ذكر الخبر عن قتل بهبوذ بن عبد الوهاب,339.7.0.0.0
[أخبار متفرقة],10.50.8.0.0,[أخبار متفرقة],339.8.0.0.0
ثم دخلت سنة تسع وستين ومائتين,10.51.0.0.0,ثم دخلت سنة تسع وستين ومائتين,340.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث,10.51.1.0.0,ذكر الخبر عما كان فيها من الأحداث,340.1.0.0.0
ذكر خبر اصابه الموفق,10.51.2.0.0,ذكر خبر اصابه الموفق,340.2.0.0.0
ذكر عزم المعتمد على اللحاق بمصر,10.51.3.0.0,ذكر عزم المعتمد على اللحاق بمصر,340.3.0.0.0
[أخبار متفرقة],10.51.4.0.0,[أخبار متفرقة],340.4.0.0.0
ذكر الخبر عن احراق قصر صاحب الزنج,10.51.5.0.0,ذكر الخبر عن احراق قصر صاحب الزنج,340.5.0.0.0
ذكر الخبر عن غرق نصير المعروف بابى حمزه,10.51.6.0.0,ذكر الخبر عن غرق نصير المعروف بابى حمزه,340.6.0.0.0
[أخبار متفرقة],10.51.7.0.0,[أخبار متفرقة],340.7.0.0.0
[ذكر الخبر عن الوقعه التي كانت بين الموفق وبين الزنج],10.51.8.0.0,[ذكر الخبر عن الوقعه التي كانت بين الموفق وبين الزنج],340.8.0.0.0
خبر انتقال صاحب الزنج الى شرقى نهر ابى الخصيب,10.51.9.0.0,خبر انتقال صاحب الزنج الى شرقى نهر ابى الخصيب,340.9.0.0.0
ذكر الخبر عن حاله وحال أصحابه وما آل إليه أمرهم عند انتقاله من الجانب الغربي,10.51.10.0.0,ذكر الخبر عن حاله وحال أصحابه وما آل إليه أمرهم عند انتقاله من الجانب الغربي,340.10.0.0.0
ذكر خبر دخول الموفق مدينه صاحب الزنج,10.51.11.0.0,ذكر خبر دخول الموفق مدينه صاحب الزنج,340.11.0.0.0
ذكر طلب رؤساء صاحب الزنج الامان,10.51.12.0.0,ذكر طلب رؤساء صاحب الزنج الامان,340.12.0.0.0
خبر دخول الموفق مدينه صاحب الزنج وتخريب داره,10.51.13.0.0,خبر دخول الموفق مدينه صاحب الزنج وتخريب داره,340.13.0.0.0
[أخبار متفرقة],10.51.14.0.0,[أخبار متفرقة],340.14.0.0.0
ثم دخلت سنة سبعين ومائتين,10.52.0.0.0,ثم دخلت سنة سبعين ومائتين,341.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث الجليلة),10.52.1.0.0,(ذكر الخبر عما كان فيها من الأحداث الجليلة),341.1.0.0.0
ذكر الخبر عن قتل صاحب الزنج واسر من معه,10.52.2.0.0,ذكر الخبر عن قتل صاحب الزنج واسر من معه,341.2.0.0.0
ذكر خبر استئمان درمويه الزنجي الى ابى احمد,10.52.3.0.0,ذكر خبر استئمان درمويه الزنجي الى ابى احمد,341.3.0.0.0
الجزء العاشر,11.0.0.0.0,,
ثم دخلت سنة إحدى وسبعين ومائتين,11.1.0.0.0,ثم دخلت سنة إحدى وسبعين ومائتين,342.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث الجليلة:,11.1.1.0.0,ذكر الخبر عما كان فيها من الأحداث الجليلة:,342.1.0.0.0
ثم دخلت سنة اثنتين وسبعين ومائتين,11.2.0.0.0,ثم دخلت سنة اثنتين وسبعين ومائتين,343.0.0.0.0
ثم دخلت سنه ثلاث وسبعين ومائتين,11.3.0.0.0,ثم دخلت سنه ثلاث وسبعين ومائتين,344.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),11.3.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),344.1.0.0.0
ثم دخلت سنه اربع وسبعين ومائتين,11.4.0.0.0,ثم دخلت سنه اربع وسبعين ومائتين,345.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),11.4.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),345.1.0.0.0
ثم دخلت سنه خمس وسبعين ومائتين,11.5.0.0.0,ثم دخلت سنه خمس وسبعين ومائتين,346.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),11.5.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),346.1.0.0.0
ثم دخلت سنه ست وسبعين ومائتين,11.6.0.0.0,ثم دخلت سنه ست وسبعين ومائتين,347.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),11.6.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),347.1.0.0.0
ثم دخلت سنه سبع وسبعين ومائتين,11.7.0.0.0,ثم دخلت سنه سبع وسبعين ومائتين,348.0.0.0.0
(ذكر الخبر عن الأحداث التي كانت فيها),11.7.1.0.0,(ذكر الخبر عن الأحداث التي كانت فيها),348.1.0.0.0
ثم دخلت سنه ثمان وسبعين ومائتين,11.8.0.0.0,ثم دخلت سنه ثمان وسبعين ومائتين,349.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث,11.8.1.0.0,ذكر الخبر عما كان فيها من الأحداث,349.1.0.0.0
ذكر الخبر عن مرض ابى احمد الموفق ثم موته,11.8.2.0.0,ذكر الخبر عن مرض ابى احمد الموفق ثم موته,349.2.0.0.0
ذكر خبر البيعه للمعتضد بولاية العهد,11.8.3.0.0,ذكر خبر البيعه للمعتضد بولاية العهد,349.3.0.0.0
ذكر ابتداء امر القرامطة,11.8.4.0.0,ذكر ابتداء امر القرامطة,349.4.0.0.0
ذكر خبر غزو الروم ووفاه يازمان في هذه الغزوة,11.8.5.0.0,ذكر خبر غزو الروم ووفاه يازمان في هذه الغزوة,349.5.0.0.0
ثم دخلت سنه تسع وسبعين ومائتين,11.9.0.0.0,ثم دخلت سنه تسع وسبعين ومائتين,350.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث,11.9.1.0.0,ذكر الخبر عما كان فيها من الأحداث,350.1.0.0.0
ذكر خبر الفتنة بطرسوس,11.9.2.0.0,ذكر خبر الفتنة بطرسوس,350.2.0.0.0
خبر وفاه المعتمد,11.9.3.0.0,خبر وفاه المعتمد,350.3.0.0.0
خلافه المعتضد,11.9.4.0.0,خلافه المعتضد,350.4.0.0.0
[أخبار متفرقة],11.9.5.0.0,[أخبار متفرقة],350.5.0.0.0
ثم دخلت سنه ثمانين ومائتين,11.10.0.0.0,ثم دخلت سنه ثمانين ومائتين,351.0.0.0.0
ذكر الخبر عن الأحداث التي كانت فيها,11.10.1.0.0,ذكر الخبر عن الأحداث التي كانت فيها,351.1.0.0.0
ذكر خبر قصد المعتضد بنى شيبان وصلحه معهم,11.10.2.0.0,ذكر خبر قصد المعتضد بنى شيبان وصلحه معهم,351.2.0.0.0
[أخبار متفرقة],11.10.3.0.0,[أخبار متفرقة],351.3.0.0.0
ثم دخلت سنه احدى وثمانين ومائتين,11.11.0.0.0,ثم دخلت سنه احدى وثمانين ومائتين,352.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث,11.11.1.0.0,ذكر الخبر عما كان فيها من الأحداث,352.1.0.0.0
ذكر خبر الوقعه بين الأكراد والاعراب,11.11.2.0.0,ذكر خبر الوقعه بين الأكراد والاعراب,352.2.0.0.0
ثم دخلت سنه اثنتين وثمانين ومائتين,11.12.0.0.0,ثم دخلت سنه اثنتين وثمانين ومائتين,353.0.0.0.0
(ذكر الاحداث التي كانت فيها),11.12.1.0.0,(ذكر الاحداث التي كانت فيها),353.1.0.0.0
ذكر امر النيروز المعتضدي,11.12.2.0.0,ذكر امر النيروز المعتضدي,353.2.0.0.0
ذكر امر المعتضد مع حمدان بن حمدون,11.12.3.0.0,ذكر امر المعتضد مع حمدان بن حمدون,353.3.0.0.0
[أخبار متفرقة],11.12.4.0.0,[أخبار متفرقة],353.4.0.0.0
ثم دخلت سنه ثلاث وثمانين ومائتين,11.13.0.0.0,ثم دخلت سنه ثلاث وثمانين ومائتين,354.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),11.13.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),354.1.0.0.0
خبر هارون الشاري والظفر ms4774 به,11.13.2.0.0,خبر هارون الشاري والظفر ms4774 به,354.2.0.0.0
خبر حصر الصقالبه القسطنطينية,11.13.3.0.0,خبر حصر الصقالبه القسطنطينية,354.3.0.0.0
خلاف جند جيش بن خمارويه عليه,11.13.4.0.0,خلاف جند جيش بن خمارويه عليه,354.4.0.0.0
ذكر الفداء بين المسلمين والروم,11.13.5.0.0,ذكر الفداء بين المسلمين والروم,354.5.0.0.0
ذكر امر المعتضد مع عمر بن عبد العزيز بن ابى دلف وأخيه بكر,11.13.6.0.0,ذكر امر المعتضد مع عمر بن عبد العزيز بن ابى دلف وأخيه بكر,354.6.0.0.0
ثم دخلت سنه اربع وثمانين ومائتين,11.14.0.0.0,ثم دخلت سنه اربع وثمانين ومائتين,355.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث الجليلة,11.14.1.0.0,ذكر الخبر عما كان فيها من الأحداث الجليلة,355.1.0.0.0
ذكر كتاب المعتضد في شان بنى اميه,11.14.2.0.0,ذكر كتاب المعتضد في شان بنى اميه,355.2.0.0.0
[أخبار متفرقة],11.14.3.0.0,[أخبار متفرقة],355.3.0.0.0
ثم دخلت سنه خمس وثمانين ومائتين,11.15.0.0.0,ثم دخلت سنه خمس وثمانين ومائتين,356.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث,11.15.1.0.0,ذكر الخبر عما كان فيها من الأحداث,356.1.0.0.0
ثم دخلت سنه ست وثمانين ومائتين,11.16.0.0.0,ثم دخلت سنه ست وثمانين ومائتين,357.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث الجليلة,11.16.1.0.0,ذكر الخبر عما كان فيها من الأحداث الجليلة,357.1.0.0.0
ثم دخلت سنه سبع وثمانين ومائتين,11.17.0.0.0,ثم دخلت سنه سبع وثمانين ومائتين,358.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث,11.17.1.0.0,ذكر الخبر عما كان فيها من الأحداث,358.1.0.0.0
خروج العباس بن عمرو الغنوي من البصره,11.17.2.0.0,خروج العباس بن عمرو الغنوي من البصره,358.2.0.0.0
ذكر الخبر عن مقتل محمد بن زيد العلوي,11.17.3.0.0,ذكر الخبر عن مقتل محمد بن زيد العلوي,358.3.0.0.0
ثم دخلت سنه ثمان وثمانين ومائتين,11.18.0.0.0,ثم دخلت سنه ثمان وثمانين ومائتين,359.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),11.18.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),359.1.0.0.0
ثم دخلت سنه تسع وثمانين ومائتين,11.19.0.0.0,ثم دخلت سنه تسع وثمانين ومائتين,360.0.0.0.0
(ذكر الخبر عن الكائن فيها من الأمور),11.19.1.0.0,(ذكر الخبر عن الكائن فيها من الأمور),360.1.0.0.0
خلافه المكتفي بالله,11.19.2.0.0,خلافه المكتفي بالله,360.2.0.0.0
ذكر الخبر عن مقتل بدر غلام المعتضد,11.19.3.0.0,ذكر الخبر عن مقتل بدر غلام المعتضد,360.3.0.0.0
ذكر باقى الكائن من الأمور ms4816 الجليله في سنه تسع وثمانين ومائتين,11.19.4.0.0,ذكر باقى الكائن من الأمور ms4816 الجليله في سنه تسع وثمانين ومائتين,360.4.0.0.0
ذكر خبر هذا الرجل الذى ظهر بالشام وما كان من سبب ظهوره بها,11.19.5.0.0,ذكر خبر هذا الرجل الذى ظهر بالشام وما كان من سبب ظهوره بها,360.5.0.0.0
ثم دخلت سنه تسعين ومائتين,11.20.0.0.0,ثم دخلت سنه تسعين ومائتين,361.0.0.0.0
(ذكر الخبر عن الأحداث التي كانت فيها),11.20.1.0.0,(ذكر الخبر عن الأحداث التي كانت فيها),361.1.0.0.0
ثم دخلت سنه احدى وتسعين ومائتين,11.21.0.0.0,ثم دخلت سنه احدى وتسعين ومائتين,362.0.0.0.0
(ذكر الخبر عما كان فيها من الأمور الجليله),11.21.1.0.0,(ذكر الخبر عما كان فيها من الأمور الجليله),362.1.0.0.0
ذكر خبر الوقعه بين اصحاب السلطان وصاحب الشامة,11.21.2.0.0,ذكر خبر الوقعه بين اصحاب السلطان وصاحب الشامة,362.2.0.0.0
[أخبار متفرقة],11.21.3.0.0,[أخبار متفرقة],362.3.0.0.0
ثم دخلت سنه اثنتين وتسعين ومائتين,11.22.0.0.0,ثم دخلت سنه اثنتين وتسعين ومائتين,363.0.0.0.0
(ذكر ما كان فيها من الأحداث الجليلة),11.22.1.0.0,(ذكر ما كان فيها من الأحداث الجليلة),363.1.0.0.0
ثم دخلت سنه ثلاث وتسعين ومائتين,11.23.0.0.0,ثم دخلت سنه ثلاث وتسعين ومائتين,364.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث,11.23.1.0.0,ذكر الخبر عما كان فيها من الأحداث,364.1.0.0.0
ذكرا الخبر عن ظهور أخي الحسين بن زكرويه,11.23.2.0.0,ذكرا الخبر عن ظهور أخي الحسين بن زكرويه,364.2.0.0.0
عاد الخبر الى ما كان من امر أخي ابن زكرويه,11.23.3.0.0,عاد الخبر الى ما كان من امر أخي ابن زكرويه,364.3.0.0.0
[أخبار متفرقة],11.23.4.0.0,[أخبار متفرقة],364.4.0.0.0
ثم دخلت سنه اربع وتسعين ومائتين,11.24.0.0.0,ثم دخلت سنه اربع وتسعين ومائتين,365.0.0.0.0
ذكر الخبر عما كان فيها من الأحداث الجليله,11.24.1.0.0,ذكر الخبر عما كان فيها من الأحداث الجليله,365.1.0.0.0
خبر زكرويه بن مهرويه القرمطى,11.24.2.0.0,خبر زكرويه بن مهرويه القرمطى,365.2.0.0.0
[أخبار متفرقة],11.24.3.0.0,[أخبار متفرقة],365.3.0.0.0
ثم دخلت سنه خمس وتسعين ومائتين,11.25.0.0.0,ثم دخلت سنه خمس وتسعين ومائتين,366.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),11.25.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),366.1.0.0.0
خلافه المقتدر بالله,11.25.2.0.0,خلافه المقتدر بالله,366.2.0.0.0
ثم دخلت سنه ست وتسعين ومائتين,11.26.0.0.0,ثم دخلت سنه ست وتسعين ومائتين,367.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),11.26.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),367.1.0.0.0
ثم دخلت سنه سبع وتسعين ومائتين,11.27.0.0.0,ثم دخلت سنه سبع وتسعين ومائتين,368.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),11.27.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),368.1.0.0.0
ثم دخلت سنه ثمان وتسعين ومائتين,11.28.0.0.0,ثم دخلت سنه ثمان وتسعين ومائتين,369.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),11.28.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),369.1.0.0.0
ثم دخلت سنه تسع وتسعين ومائتين,11.29.0.0.0,ثم دخلت سنه تسع وتسعين ومائتين,370.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),11.29.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),370.1.0.0.0
ثم دخلت سنه ثلاثمائة,11.30.0.0.0,ثم دخلت سنه ثلاثمائة,371.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),11.30.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),371.1.0.0.0
ثم دخلت سنه احدى وثلاثمائة,11.31.0.0.0,ثم دخلت سنه احدى وثلاثمائة,372.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),11.31.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),372.1.0.0.0
ثم دخلت سنه اثنتين وثلاثمائة,11.32.0.0.0,ثم دخلت سنه اثنتين وثلاثمائة,373.0.0.0.0
(ذكر الخبر عما كان فيها من الأحداث),11.32.1.0.0,(ذكر الخبر عما كان فيها من الأحداث),373.1.0.0.0
الجزء الحادي عشر,12.0.0.0.0,,
صلة تاريخ الطبري لعريب بن سعد القرطبي,12.1.0.0.0,صلة تاريخ الطبري لعريب بن سعد القرطبي,374.0.0.0.0
ثم دخلت سنة احدى وتسعين ومائتين,12.1.1.0.0,ثم دخلت سنة احدى وتسعين ومائتين,374.1.0.0.0
